task_id,round,acc1,acc5,loss,p_micro,r_micro,f1_micro,p_macro,r_macro,f1_macro,p_weighted,r_weighted,f1_weighted,fpr
1,1,99.58824251438205,100.0,0.6777161653494415,0.995882425145851,0.995882425145851,0.995882425145851,0.33207831825589756,0.3332149337352333,0.3326456550742882,0.9924854123909587,0.995882425145851,0.99418101696738,0.3334513222967639
1,2,28.21741886530339,100.0,0.7686113363726031,0.28217418865351235,0.28217418865351235,0.28217418865351235,0.3311643857157924,0.30160754801712125,0.1470244633721636,0.9894974913014704,0.28217418865351235,0.43890064318995103,0.408791764863827
1,3,86.29843843461894,100.0,0.41198962150604523,0.862984384349288,0.862984384349288,0.862984384349288,0.33234378482653104,0.33121792495928976,0.30915544922107696,0.9929984138680985,0.862984384349288,0.9234160650915147,0.2939590301486934
1,4,99.04650551312201,100.0,0.5320352179196949,0.9904652462529744,0.9904652462529744,0.9904652462529744,0.3321755039183593,0.33341580357684575,0.3319333438263839,0.9924668490999219,0.9904652462529744,0.9914642688833376,0.3350994938307687
1,5,99.62362870738576,100.0,0.5952795333824978,0.9962362870738576,0.9962362870738576,0.9962362870738576,0.33207876235795253,0.3333333333333333,0.33270486515874675,0.9924867396827056,0.9962362870738576,0.994357978671475,0.33333333333121745
1,6,99.62362870738576,100.0,0.6245953358549428,0.9962362870738576,0.9962362870738576,0.9962362870738576,0.33207876235795253,0.3333333333333333,0.33270486515874675,0.9924867396827056,0.9962362870738576,0.994357978671475,0.33333333333121745
1,7,99.62362870738576,100.0,0.6705229218925282,0.9962362870738576,0.9962362870738576,0.9962362870738576,0.33207876235795253,0.3333333333333333,0.33270486515874675,0.9924867396827056,0.9962362870738576,0.994357978671475,0.33333333333121745
1,8,99.11934679177661,100.0,0.5845454702055384,0.9911934679171317,0.9911934679171317,0.9911934679171317,0.33207240371793273,0.33164604313850826,0.33185908648510515,0.9924677355589331,0.9911934679171317,0.99183019245493,0.33501848940261564
1,9,98.25251646443968,100.0,0.6491636297707455,0.9825251646430297,0.9825251646430297,0.9825251646430297,0.35316582299794835,0.41693826275761703,0.36406951603732624,0.9935757751861529,0.9825251646430297,0.9877973600775252,0.2566633779363271
1,10,88.66907683949603,100.0,0.7237166560792643,0.8866907683940235,0.8866907683940235,0.8866907683940235,0.3379365340994145,0.46992509644249103,0.3236150401403994,0.994134703837707,0.8866907683940235,0.9364153593038327,0.20730669123330936
1,11,99.62362870738576,100.0,0.6610678749658357,0.9962362870738576,0.9962362870738576,0.9962362870738576,0.33207876235795253,0.3333333333333333,0.33270486515874675,0.9924867396827056,0.9962362870738576,0.994357978671475,0.33333333333121745
1,13,99.62362870738576,100.0,0.4670629279604163,0.9962362870738576,0.9962362870738576,0.9962362870738576,0.33207876235795253,0.3333333333333333,0.33270486515874675,0.9924867396827056,0.9962362870738576,0.994357978671475,0.33333333333121745
1,14,82.06302985236736,100.0,0.7115991667758695,0.8206367011009139,0.8206367011009139,0.8206367011009139,0.33197833518129266,0.35463250526098794,0.3007628956657707,0.991782885480527,0.8206367011009139,0.8980866782677179,0.3849110507950639
1,15,94.54382987972053,100.0,0.5837558587236648,0.9454391349600056,0.9454391349600056,0.9454391349600056,0.332421315331498,0.31746449400847127,0.3241893277927467,0.9934912945609565,0.9454391349600056,0.9688692625988187,0.24867341162698775
1,16,86.03699343127,100.0,0.6693434931644021,0.8603706749087286,0.8603706749087286,0.8603706749087286,0.3327644984552915,0.3627996959787561,0.3089353961388015,0.994054055272943,0.8603706749087286,0.9223557278463104,0.2132032582349761
1,17,71.87004561615775,100.0,0.7080058500258191,0.7187011250907649,0.7187011250907649,0.7187011250907649,0.33259102127947016,0.3507268821222593,0.2792980134565379,0.9936681622523807,0.7187011250907649,0.8340420482186773,0.25766640877010605
1,18,20.27798229111192,100.0,0.8265708591023536,0.2027816385699372,0.2027816385699372,0.2027816385699372,0.33498065607741884,0.4434545375060404,0.11551550102594799,0.9957686555850476,0.2027816385699372,0.3345720190877427,0.2747843384578685
1,19,76.33845550782891,100.0,0.7858318099303722,0.7633860123817273,0.7633860123817273,0.7633860123817273,0.335462406843291,0.43116487049393126,0.2943330095957954,0.9938050702277906,0.7633860123817273,0.8623772570408665,0.24556138226377233
1,20,86.36955245054811,100.0,0.772810598128929,0.8636998008559101,0.8636998008559101,0.8636998008559101,0.5939980006868194,0.38903751940056025,0.3750761413397204,0.9967664062873773,0.8636998008559101,0.9247286518914417,0.21305655101468512
